Time,FL Speed,FR Speed,FA Speed,RL Speed,RR Speed,RA Speed,dA Speed,dA* Speed,Distance,Average Acceleration,Steering Angle,Steering Speed,TCS OFF Switch,TCS OFF Status,TCS Action,ABD Action,ABS Pump,RPM,APP,TPS,ECT,IAT,ECT offset,Brake On,Fan State,Torque ABS1,Torque ABS2,Torque ECM1,Torque ECM3,ABS Sensors Failure,Speed Stage,Distance Stage,Current Gear,Shift Light,Emergency Blinker,
3.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,8.25,0,2,101,70,0,0,3,250,250,39,44,0,0,0,0,0,0,
3.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,8.25,0,2,101,70,0,0,3,250,250,35,44,0,0,0,0,0,0,
3.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,8.26,0,2,101,70,0,0,3,250,250,35,44,0,0,0,0,0,0,
3.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,8.22,0,3,101,70,0,0,3,250,250,37,44,0,0,0,0,0,0,
3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,8.14,0,3,101,70,0,0,3,250,250,36,44,0,0,0,0,0,0,
3.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,8.10,0,3,101,70,0,0,3,250,250,36,44,0,0,0,0,0,0,
3.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,8.03,0,3,101,70,0,0,3,250,250,38,44,0,0,0,0,0,0,
3.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,8.03,0,3,101,70,0,0,3,250,250,37,44,0,0,0,0,0,0,
3.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,8.04,0,3,101,70,0,0,3,250,250,37,44,0,0,0,0,0,0,
3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.98,0,2,101,70,0,0,3,250,250,39,44,0,0,0,0,0,0,
3.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.98,0,2,101,70,0,0,3,250,250,39,44,0,0,0,0,0,0,
3.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.96,0,2,101,70,0,0,3,250,250,38,44,0,0,0,0,0,0,
3.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.96,0,2,101,70,0,0,3,250,250,38,44,0,0,0,0,0,0,
3.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.93,0,2,101,70,0,0,3,250,250,38,44,0,0,0,0,0,0,
3.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.81,0,2,101,70,0,0,3,250,250,38,44,0,0,0,0,0,0,
3.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.77,0,2,101,70,0,0,3,250,250,38,44,0,0,0,0,0,0,
3.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.77,0,2,101,70,0,0,3,250,250,38,44,0,0,0,0,0,0,
3.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.75,0,2,101,70,0,0,3,250,250,38,44,0,0,0,0,0,0,
3.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.80,0,2,101,70,0,0,3,250,250,38,44,0,0,0,0,0,0,
3.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.77,0,2,101,70,0,0,3,250,250,38,44,0,0,0,0,0,0,
3.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.75,0,2,101,70,0,0,3,250,250,38,44,0,0,0,0,0,0,
3.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.75,0,2,101,70,0,0,3,250,250,38,44,0,0,0,0,0,0,
3.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.69,0,2,101,70,0,0,3,250,250,38,44,0,0,0,0,0,0,
3.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.68,0,1,101,70,0,0,3,250,250,37,44,0,0,0,0,0,0,
4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.65,0,1,101,70,0,0,3,250,250,37,44,0,0,0,0,0,0,
4.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.65,0,1,101,70,0,0,3,250,250,37,44,0,0,0,0,0,0,
4.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.66,0,1,101,70,0,0,3,250,250,37,44,0,0,0,0,0,0,
4.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.60,0,1,101,70,0,0,3,250,250,37,44,0,0,0,0,0,0,
4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.50,0,1,101,70,0,0,3,250,250,37,44,0,0,0,0,0,0,
4.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.50,0,1,101,70,0,0,3,250,250,38,44,0,0,0,0,0,0,
4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.39,0,1,101,70,0,0,3,250,250,38,44,0,0,0,0,0,0,
4.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.46,0,1,101,70,0,0,3,250,250,37,44,0,0,0,0,0,0,
4.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.43,0,1,101,70,0,0,3,250,250,37,44,0,0,0,0,0,0,
4.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.43,0,1,101,70,0,0,3,250,250,37,44,0,0,0,0,0,0,
4.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.34,0,1,101,70,0,0,3,250,250,37,44,0,0,0,0,0,0,
4.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.23,0,1,101,70,0,0,3,250,250,40,44,0,0,0,0,0,0,
4.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.21,0,1,101,70,0,0,3,250,250,40,44,0,0,0,0,0,0,
4.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.21,0,1,101,70,0,0,3,250,250,38,44,0,0,0,0,0,0,
4.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.16,0,1,101,70,0,0,3,250,250,39,44,0,0,0,0,0,0,
4.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.18,0,1,101,70,0,0,3,250,250,39,45,0,0,0,0,0,0,
4.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.18,0,1,101,70,0,0,3,250,250,37,44,0,0,0,0,0,0,
4.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.17,0,1,101,70,0,0,3,250,250,37,44,0,0,0,0,0,0,
4.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.13,0,1,101,70,0,0,3,250,250,37,44,0,0,0,0,0,0,
4.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.00,0,1,101,70,0,0,3,250,250,37,44,0,0,0,0,0,0,
4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.00,0,1,101,70,0,0,3,250,250,38,44,0,0,0,0,0,0,
4.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.96,0,1,101,70,0,0,3,250,250,39,45,0,0,0,0,0,0,
4.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.84,0,1,101,70,0,0,3,250,250,39,45,0,0,0,0,0,0,
4.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.84,0,1,101,70,0,0,3,250,250,42,45,0,0,0,0,0,0,
4.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.86,0,1,101,70,0,0,3,250,250,42,45,0,0,0,0,0,0,
4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.88,0,1,101,70,0,0,3,250,250,42,45,0,0,0,0,0,0,
4.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.88,0,1,101,70,0,0,3,250,250,42,45,0,0,0,0,0,0,
4.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.96,0,1,101,70,0,0,3,250,250,37,45,0,0,0,0,0,0,
4.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.02,0,1,101,70,0,0,3,250,250,37,44,0,0,0,0,0,0,
4.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,7.02,0,1,101,70,0,0,3,250,250,37,44,0,0,0,0,0,0,
4.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.94,0,1,101,70,0,0,3,250,250,37,44,0,0,0,0,0,0,
4.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.77,0,1,101,70,0,0,3,250,250,41,44,0,0,0,0,0,0,
4.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.67,0,1,101,70,0,0,3,250,250,41,45,0,0,0,0,0,0,
4.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.67,0,1,101,70,0,0,3,250,250,43,45,0,0,0,0,0,0,
4.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.66,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
4.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.73,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
4.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.73,0,1,101,70,0,0,3,250,250,43,45,0,0,0,0,0,0,
4.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.70,0,1,101,70,0,0,3,250,250,42,45,0,0,0,0,0,0,
4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.75,0,1,101,70,0,0,3,250,250,42,45,0,0,0,0,0,0,
4.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.75,0,1,101,70,0,0,3,250,250,42,45,0,0,0,0,0,0,
4.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.75,0,1,101,70,0,0,3,250,250,42,45,0,0,0,0,0,0,
4.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.80,0,1,101,70,0,0,3,250,250,42,45,0,0,0,0,0,0,
4.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.80,0,1,101,70,0,0,3,250,250,40,45,0,0,0,0,0,0,
4.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.77,0,1,101,70,0,0,3,250,250,42,45,0,0,0,0,0,0,
4.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.76,0,1,101,70,0,0,3,250,250,42,45,0,0,0,0,0,0,
4.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.76,0,1,101,70,0,0,3,250,250,41,45,0,0,0,0,0,0,
4.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.67,0,1,101,70,0,0,3,250,250,43,44,0,0,0,0,0,0,
4.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.64,0,1,101,70,0,0,3,250,250,43,45,0,0,0,0,0,0,
4.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.64,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
4.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.59,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.67,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
5.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.67,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
5.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.69,0,1,101,70,0,0,3,250,250,43,45,0,0,0,0,0,0,
5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.76,0,1,101,70,0,0,3,250,250,43,45,0,0,0,0,0,0,
5.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.76,0,1,101,70,0,0,3,250,250,42,45,0,0,0,0,0,0,
5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.70,0,1,101,70,0,0,3,250,250,42,44,0,0,0,0,0,0,
5.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.70,0,1,101,70,0,0,3,250,250,42,45,0,0,0,0,0,0,
5.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.70,0,1,101,70,0,0,3,250,250,42,45,0,0,0,0,0,0,
5.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.64,0,1,101,70,0,0,3,250,250,43,45,0,0,0,0,0,0,
5.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.68,0,1,101,70,0,0,3,250,250,43,45,0,0,0,0,0,0,
5.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.68,0,1,101,70,0,0,3,250,250,43,45,0,0,0,0,0,0,
5.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.72,0,1,101,70,0,0,3,250,250,42,45,0,0,0,0,0,0,
5.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.76,0,1,101,70,0,0,3,250,250,42,44,0,0,0,0,0,0,
5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.76,0,1,101,70,0,0,3,250,250,41,44,0,0,0,0,0,0,
5.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.65,0,1,101,70,0,0,3,250,250,43,44,0,0,0,0,0,0,
5.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.65,0,1,101,70,0,0,3,250,250,43,45,0,0,0,0,0,0,
5.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.65,0,1,101,70,0,0,3,250,250,43,45,0,0,0,0,0,0,
5.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.65,0,1,101,70,0,0,3,250,250,43,45,0,0,0,0,0,0,
5.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.71,0,1,101,70,0,0,3,250,250,43,45,0,0,0,0,0,0,
5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.71,0,1,101,70,0,0,3,250,250,43,45,0,0,0,0,0,0,
5.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.66,0,1,101,70,0,0,3,250,250,43,44,0,0,0,0,0,0,
5.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.71,0,1,101,70,0,0,3,250,250,43,45,0,0,0,0,0,0,
5.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.71,0,1,101,70,0,0,3,250,250,42,45,0,0,0,0,0,0,
5.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.66,0,1,101,70,0,0,3,250,250,42,44,0,0,0,0,0,0,
5.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.63,0,1,101,70,0,0,3,250,250,43,45,0,0,0,0,0,0,
5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.63,0,1,101,70,0,0,3,250,250,43,44,0,0,0,0,0,0,
5.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.55,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
5.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.58,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.58,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
5.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.63,0,1,101,70,0,0,3,250,250,43,45,0,0,0,0,0,0,
5.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.70,0,1,101,70,0,0,3,250,250,43,45,0,0,0,0,0,0,
5.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.70,0,1,101,70,0,0,3,250,250,43,45,0,0,0,0,0,0,
5.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.65,0,1,101,70,0,0,3,250,250,43,44,0,0,0,0,0,0,
5.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.64,0,1,101,70,0,0,3,250,250,43,44,0,0,0,0,0,0,
5.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.64,0,1,101,70,0,0,3,250,250,43,44,0,0,0,0,0,0,
5.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.56,0,1,101,70,0,0,3,250,250,44,44,0,0,0,0,0,0,
5.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.59,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
5.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.59,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
5.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.60,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
5.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.63,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
5.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.63,0,1,101,70,0,0,3,250,250,43,45,0,0,0,0,0,0,
5.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.57,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
5.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.53,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
5.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.53,0,1,101,70,0,0,3,250,250,45,45,0,0,0,0,0,0,
5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.48,0,1,101,70,0,0,3,250,250,45,45,0,0,0,0,0,0,
5.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.57,0,1,101,70,0,0,3,250,250,45,45,0,0,0,0,0,0,
5.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.57,0,1,101,70,0,0,3,250,250,45,45,0,0,0,0,0,0,
5.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.56,0,1,101,70,0,0,3,250,250,45,45,0,0,0,0,0,0,
5.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.61,0,1,101,70,0,0,3,250,250,45,45,0,0,0,0,0,0,
5.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.61,0,1,101,70,0,0,3,250,250,45,45,0,0,0,0,0,0,
6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.57,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
6.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.58,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
6.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.58,0,1,101,70,0,0,3,250,250,45,45,0,0,0,0,0,0,
6.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.54,0,1,101,70,0,0,3,250,250,45,45,0,0,0,0,0,0,
6.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.54,0,1,101,70,0,0,3,250,250,45,45,0,0,0,0,0,0,
6.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.59,0,1,101,70,0,0,3,250,250,45,45,0,0,0,0,0,0,
6.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.58,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
6.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.58,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
6.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.62,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
6.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.56,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
6.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.56,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
6.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.57,0,1,101,70,0,0,3,250,250,45,45,0,0,0,0,0,0,
6.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.53,0,1,101,70,0,0,3,250,250,45,45,0,0,0,0,0,0,
6.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.53,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
6.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.57,0,1,101,70,0,0,3,250,250,45,45,0,0,0,0,0,0,
6.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.54,0,1,101,70,0,0,3,250,250,45,45,0,0,0,0,0,0,
6.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,0,0,1,0,0,0,6.54,0,1,101,70,0,0,3,250,250,44,45,0,0,0,0,0,0,
